Date,Product,City,Quantity,Price
2024-10-05,Laptop,Lahore,14,75000
2024-10-05,Laptop,Islamabad,15,75000
2024-10-05,Monitor,Multan,15,25000
2024-10-05,Headphones,Islamabad,6,8000
2024-10-05,Tablet,Quetta,21,35000
2024-10-05,Headphones,Islamabad,14,8000
2024-10-05,Tablet,Karachi,2,35000
2024-10-06,Monitor,Islamabad,8,25000
2024-10-06,Laptop,Peshawar,13,75000
2024-10-06,Laptop,Karachi,23,75000
2024-10-06,Headphones,Multan,6,8000
2024-10-06,Laptop,Lahore,5,75000
2024-10-06,Monitor,Lahore,5,25000
2024-10-06,Headphones,Quetta,1,8000
2024-10-06,Tablet,Quetta,9,35000
2024-10-06,Laptop,Peshawar,6,75000
2024-10-06,Phone,Multan,20,45000
2024-10-06,Laptop,Lahore,7,75000
2024-10-06,Tablet,Lahore,9,35000
2024-10-06,Headphones,Lahore,5,8000
2024-10-07,Tablet,Lahore,14,35000
2024-10-07,Phone,Islamabad,5,45000
2024-10-07,Monitor,Multan,8,25000
2024-10-07,Laptop,Karachi,7,75000
2024-10-07,Headphones,Karachi,13,8000
2024-10-07,Monitor,Peshawar,13,25000
2024-10-07,Tablet,Islamabad,8,35000
2024-10-07,Headphones,Lahore,11,8000
2024-10-07,Monitor,Lahore,18,25000
2024-10-07,Headphones,Quetta,19,8000
2024-10-07,Phone,Quetta,6,45000
2024-10-07,Phone,Peshawar,22,45000
2024-10-07,Laptop,Lahore,2,75000
2024-10-07,Laptop,Peshawar,13,75000
2024-10-08,Phone,Islamabad,23,45000
2024-10-08,Headphones,Karachi,11,8000
2024-10-08,Phone,Lahore,1,45000
2024-10-08,Laptop,Multan,24,75000
2024-10-08,Phone,Islamabad,2,45000
2024-10-08,Phone,Lahore,17,45000
2024-10-08,Headphones,Multan,8,8000
2024-10-08,Monitor,Quetta,2,25000
2024-10-08,Laptop,Peshawar,6,75000
2024-10-08,Headphones,Quetta,22,8000
2024-10-08,Phone,Karachi,5,45000
2024-10-08,Phone,Quetta,16,45000
2024-10-08,Monitor,Lahore,8,25000
2024-10-08,Laptop,Multan,19,75000
2024-10-09,Laptop,Quetta,16,75000
2024-10-09,Tablet,Lahore,13,35000
2024-10-09,Laptop,Karachi,20,75000
2024-10-09,Monitor,Multan,7,25000
2024-10-09,Tablet,Quetta,16,35000
2024-10-09,Tablet,Peshawar,23,35000
2024-10-09,Phone,Peshawar,16,45000
2024-10-09,Phone,Multan,12,45000
2024-10-09,Laptop,Peshawar,14,75000
2024-10-09,Tablet,Quetta,24,35000
2024-10-09,Phone,Quetta,18,45000
2024-10-09,Monitor,Multan,18,25000
2024-10-09,Phone,Quetta,16,45000
2024-10-10,Phone,Lahore,20,45000
2024-10-10,Tablet,Karachi,16,35000
2024-10-10,Tablet,Peshawar,13,35000
2024-10-10,Headphones,Lahore,9,8000
2024-10-10,Monitor,Multan,9,25000
2024-10-10,Tablet,Peshawar,13,35000
2024-10-10,Laptop,Lahore,4,75000
2024-10-10,Monitor,Quetta,9,25000
2024-10-10,Monitor,Multan,15,25000
2024-10-10,Tablet,Multan,14,35000
2024-10-10,Monitor,Peshawar,19,25000
2024-10-10,Tablet,Quetta,12,35000
2024-10-10,Phone,Peshawar,21,45000
2024-10-10,Headphones,Islamabad,6,8000
2024-10-11,Phone,Lahore,3,45000
2024-10-11,Tablet,Islamabad,22,35000
2024-10-11,Tablet,Lahore,20,35000
2024-10-11,Phone,Karachi,16,45000
2024-10-11,Laptop,Multan,20,75000
2024-10-11,Laptop,Peshawar,24,75000
2024-10-11,Laptop,Karachi,23,75000
2024-10-11,Tablet,Karachi,17,35000
2024-10-11,Monitor,Multan,16,25000
2024-10-11,Tablet,Multan,6,35000
2024-10-11,Monitor,Lahore,8,25000
2024-10-11,Phone,Islamabad,19,45000
2024-10-11,Headphones,Quetta,2,8000
2024-10-11,Monitor,Lahore,14,25000
2024-10-12,Laptop,Quetta,22,75000
2024-10-12,Tablet,Karachi,12,35000
2024-10-12,Phone,Quetta,17,45000
2024-10-12,Laptop,Islamabad,15,75000
2024-10-12,Phone,Lahore,18,45000
2024-10-12,Headphones,Multan,16,8000
2024-10-12,Tablet,Islamabad,13,35000
2024-10-12,Tablet,Islamabad,21,35000
2024-10-12,Headphones,Lahore,17,8000
2024-10-12,Tablet,Multan,8,35000
2024-10-12,Monitor,Islamabad,1,25000
2024-10-12,Phone,Multan,3,45000
2024-10-12,Laptop,Peshawar,16,75000
2024-10-12,Headphones,Peshawar,2,8000
2024-10-13,Monitor,Peshawar,15,25000
2024-10-13,Laptop,Quetta,1,75000
2024-10-13,Laptop,Islamabad,9,75000
2024-10-13,Headphones,Lahore,16,8000
2024-10-13,Monitor,Lahore,4,25000
2024-10-13,Laptop,Quetta,12,75000
2024-10-13,Laptop,Lahore,1,75000
2024-10-13,Monitor,Peshawar,1,25000
2024-10-13,Tablet,Islamabad,7,35000
2024-10-13,Laptop,Lahore,18,75000
2024-10-13,Phone,Lahore,23,45000
2024-10-13,Monitor,Karachi,23,25000
2024-10-13,Laptop,Karachi,15,75000
2024-10-14,Headphones,Karachi,13,8000
2024-10-14,Phone,Islamabad,16,45000
2024-10-14,Laptop,Peshawar,7,75000
2024-10-14,Phone,Multan,16,45000
2024-10-14,Phone,Peshawar,13,45000
2024-10-14,Tablet,Peshawar,14,35000
2024-10-14,Phone,Islamabad,17,45000
2024-10-14,Tablet,Islamabad,12,35000
2024-10-14,Monitor,Karachi,24,25000
2024-10-14,Tablet,Lahore,24,35000
2024-10-14,Headphones,Quetta,20,8000
2024-10-14,Laptop,Quetta,13,75000
2024-10-14,Monitor,Multan,24,25000
2024-10-14,Monitor,Lahore,20,25000
2024-10-15,Headphones,Multan,15,8000
2024-10-15,Tablet,Karachi,24,35000
2024-10-15,Laptop,Multan,21,75000
2024-10-15,Tablet,Lahore,4,35000
2024-10-15,Phone,Lahore,22,45000
2024-10-15,Tablet,Quetta,2,35000
2024-10-15,Monitor,Karachi,18,25000
2024-10-15,Laptop,Islamabad,2,75000
2024-10-15,Tablet,Multan,15,35000
2024-10-15,Laptop,Quetta,19,75000
2024-10-15,Laptop,Multan,15,75000
2024-10-15,Phone,Multan,20,45000
2024-10-15,Phone,Islamabad,10,45000
2024-10-15,Monitor,Karachi,24,25000
2024-10-16,Headphones,Lahore,20,8000
2024-10-16,Laptop,Peshawar,11,75000
2024-10-16,Headphones,Multan,10,8000
2024-10-16,Monitor,Peshawar,23,25000
2024-10-16,Laptop,Karachi,5,75000
2024-10-16,Laptop,Peshawar,9,75000
2024-10-16,Headphones,Multan,20,8000
2024-10-16,Tablet,Islamabad,19,35000
2024-10-16,Phone,Peshawar,13,45000
2024-10-16,Tablet,Karachi,18,35000
2024-10-16,Headphones,Karachi,17,8000
2024-10-16,Phone,Islamabad,6,45000
2024-10-16,Tablet,Peshawar,10,35000
2024-10-17,Phone,Peshawar,2,45000
2024-10-17,Laptop,Lahore,24,75000
2024-10-17,Tablet,Quetta,6,35000
2024-10-17,Phone,Karachi,21,45000
2024-10-17,Phone,Lahore,13,45000
2024-10-17,Phone,Karachi,18,45000
2024-10-17,Tablet,Lahore,7,35000
2024-10-17,Monitor,Quetta,2,25000
2024-10-17,Tablet,Lahore,14,35000
2024-10-17,Headphones,Karachi,5,8000
2024-10-17,Tablet,Peshawar,18,35000
2024-10-17,Phone,Karachi,11,45000
2024-10-17,Laptop,Multan,10,75000
2024-10-17,Tablet,Islamabad,11,35000
2024-10-18,Tablet,Islamabad,2,35000
2024-10-18,Phone,Multan,15,45000
2024-10-18,Laptop,Islamabad,7,75000
2024-10-18,Laptop,Islamabad,9,75000
2024-10-18,Headphones,Quetta,5,8000
2024-10-18,Tablet,Peshawar,7,35000
2024-10-18,Laptop,Peshawar,20,75000
2024-10-18,Laptop,Karachi,2,75000
2024-10-18,Monitor,Multan,3,25000
2024-10-18,Monitor,Lahore,2,25000
2024-10-18,Laptop,Karachi,21,75000
2024-10-18,Headphones,Karachi,22,8000
2024-10-18,Laptop,Karachi,23,75000
2024-10-18,Phone,Karachi,19,45000
2024-10-19,Tablet,Peshawar,4,35000
2024-10-19,Headphones,Lahore,24,8000
2024-10-19,Phone,Karachi,20,45000
2024-10-19,Headphones,Peshawar,7,8000
2024-10-19,Phone,Karachi,22,45000
2024-10-19,Tablet,Islamabad,7,35000
2024-10-19,Tablet,Karachi,17,35000
2024-10-19,Monitor,Multan,19,25000
2024-10-19,Phone,Multan,22,45000
2024-10-19,Monitor,Karachi,16,25000
2024-10-19,Phone,Quetta,3,45000
2024-10-19,Monitor,Islamabad,15,25000
2024-10-19,Tablet,Lahore,14,35000
2024-10-20,Headphones,Karachi,15,8000
2024-10-20,Monitor,Lahore,14,25000
2024-10-20,Phone,Islamabad,7,45000
2024-10-20,Phone,Karachi,3,45000
2024-10-20,Tablet,Quetta,17,35000
2024-10-20,Phone,Peshawar,10,45000
2024-10-20,Laptop,Quetta,15,75000
2024-10-20,Headphones,Quetta,6,8000
2024-10-20,Monitor,Peshawar,17,25000
2024-10-20,Headphones,Peshawar,17,8000
2024-10-20,Tablet,Multan,14,35000
2024-10-20,Monitor,Peshawar,24,25000
2024-10-20,Monitor,Karachi,18,25000
2024-10-20,Laptop,Lahore,5,75000
2024-10-21,Tablet,Multan,8,35000
2024-10-21,Phone,Multan,7,45000
2024-10-21,Laptop,Lahore,23,75000
2024-10-21,Laptop,Multan,4,75000
2024-10-21,Headphones,Peshawar,18,8000
2024-10-21,Headphones,Quetta,5,8000
2024-10-21,Headphones,Islamabad,16,8000
2024-10-21,Laptop,Peshawar,14,75000
2024-10-21,Phone,Quetta,19,45000
2024-10-21,Monitor,Quetta,14,25000
2024-10-21,Headphones,Multan,9,8000
2024-10-21,Phone,Karachi,6,45000
2024-10-21,Tablet,Karachi,17,35000
2024-10-21,Headphones,Multan,19,8000
2024-10-22,Monitor,Multan,12,25000
2024-10-22,Tablet,Lahore,4,35000
2024-10-22,Tablet,Lahore,16,35000
2024-10-22,Monitor,Islamabad,11,25000
2024-10-22,Headphones,Islamabad,22,8000
2024-10-22,Laptop,Islamabad,4,75000
2024-10-22,Monitor,Islamabad,17,25000
2024-10-22,Monitor,Quetta,8,25000
2024-10-22,Monitor,Quetta,14,25000
2024-10-22,Tablet,Lahore,2,35000
2024-10-22,Phone,Karachi,11,45000
2024-10-22,Laptop,Multan,11,75000
2024-10-22,Headphones,Karachi,24,8000
2024-10-23,Headphones,Peshawar,22,8000
2024-10-23,Phone,Quetta,24,45000
2024-10-23,Monitor,Islamabad,6,25000
2024-10-23,Laptop,Islamabad,21,75000
2024-10-23,Headphones,Peshawar,21,8000
2024-10-23,Headphones,Karachi,14,8000
2024-10-23,Monitor,Islamabad,10,25000
2024-10-23,Phone,Karachi,8,45000
2024-10-23,Laptop,Multan,7,75000
2024-10-23,Phone,Peshawar,8,45000
2024-10-23,Phone,Karachi,8,45000
2024-10-23,Laptop,Multan,23,75000
2024-10-23,Laptop,Karachi,2,75000
2024-10-23,Headphones,Karachi,16,8000
2024-10-24,Headphones,Islamabad,9,8000
2024-10-24,Laptop,Lahore,13,75000
2024-10-24,Tablet,Quetta,23,35000
2024-10-24,Headphones,Karachi,12,8000
2024-10-24,Tablet,Karachi,22,35000
2024-10-24,Laptop,Karachi,17,75000
2024-10-24,Headphones,Lahore,2,8000
2024-10-24,Phone,Multan,13,45000
2024-10-24,Laptop,Peshawar,1,75000
2024-10-24,Monitor,Islamabad,19,25000
2024-10-24,Tablet,Lahore,11,35000
2024-10-24,Laptop,Multan,5,75000
2024-10-24,Laptop,Karachi,1,75000
2024-10-24,Headphones,Multan,20,8000
2024-10-25,Headphones,Lahore,13,8000
2024-10-25,Headphones,Lahore,8,8000
2024-10-25,Monitor,Lahore,6,25000
2024-10-25,Headphones,Peshawar,17,8000
2024-10-25,Laptop,Quetta,12,75000
2024-10-25,Headphones,Islamabad,1,8000
2024-10-25,Phone,Peshawar,3,45000
2024-10-25,Headphones,Peshawar,14,8000
2024-10-25,Monitor,Quetta,8,25000
2024-10-25,Phone,Peshawar,11,45000
2024-10-25,Laptop,Lahore,14,75000
2024-10-25,Laptop,Lahore,8,75000
2024-10-25,Tablet,Multan,3,35000
2024-10-25,Phone,Karachi,7,45000
2024-10-26,Tablet,Peshawar,19,35000
2024-10-26,Phone,Karachi,4,45000
2024-10-26,Phone,Islamabad,16,45000
2024-10-26,Monitor,Lahore,13,25000
2024-10-26,Tablet,Multan,20,35000
2024-10-26,Monitor,Islamabad,19,25000
2024-10-26,Phone,Multan,5,45000
2024-10-26,Laptop,Quetta,23,75000
2024-10-26,Phone,Lahore,5,45000
2024-10-26,Monitor,Islamabad,20,25000
2024-10-26,Tablet,Quetta,24,35000
2024-10-26,Tablet,Islamabad,4,35000
2024-10-26,Monitor,Multan,2,25000
2024-10-27,Tablet,Quetta,13,35000
2024-10-27,Headphones,Quetta,16,8000
2024-10-27,Laptop,Lahore,22,75000
2024-10-27,Laptop,Karachi,2,75000
2024-10-27,Laptop,Multan,19,75000
2024-10-27,Tablet,Multan,17,35000
2024-10-27,Tablet,Quetta,5,35000
2024-10-27,Phone,Quetta,18,45000
2024-10-27,Phone,Lahore,23,45000
2024-10-27,Laptop,Karachi,21,75000
2024-10-27,Headphones,Multan,18,8000
2024-10-27,Phone,Peshawar,8,45000
2024-10-27,Phone,Peshawar,15,45000
2024-10-27,Tablet,Karachi,13,35000
2024-10-28,Headphones,Islamabad,13,8000
2024-10-28,Laptop,Lahore,16,75000
2024-10-28,Phone,Karachi,22,45000
2024-10-28,Headphones,Peshawar,20,8000
2024-10-28,Headphones,Quetta,13,8000
2024-10-28,Laptop,Peshawar,20,75000
2024-10-28,Headphones,Quetta,2,8000
2024-10-28,Headphones,Lahore,3,8000
2024-10-28,Headphones,Quetta,15,8000
2024-10-28,Phone,Karachi,23,45000
2024-10-28,Laptop,Quetta,19,75000
2024-10-28,Headphones,Islamabad,13,8000
2024-10-28,Headphones,Karachi,5,8000
2024-10-28,Phone,Lahore,22,45000
2024-10-29,Laptop,Karachi,6,75000
2024-10-29,Tablet,Islamabad,14,35000
2024-10-29,Phone,Lahore,4,45000
2024-10-29,Laptop,Peshawar,22,75000
2024-10-29,Headphones,Islamabad,19,8000
2024-10-29,Laptop,Lahore,23,75000
2024-10-29,Laptop,Quetta,7,75000
2024-10-29,Laptop,Karachi,4,75000
2024-10-29,Tablet,Lahore,2,35000
2024-10-29,Laptop,Karachi,7,75000
2024-10-29,Tablet,Quetta,3,35000
2024-10-29,Headphones,Lahore,15,8000
2024-10-29,Tablet,Peshawar,1,35000
2024-10-30,Headphones,Islamabad,2,8000
2024-10-30,Headphones,Lahore,10,8000
2024-10-30,Tablet,Quetta,16,35000
2024-10-30,Phone,Lahore,15,45000
2024-10-30,Monitor,Karachi,24,25000
2024-10-30,Laptop,Multan,15,75000
2024-10-30,Monitor,Lahore,14,25000
2024-10-30,Laptop,Peshawar,22,75000
2024-10-30,Laptop,Lahore,14,75000
2024-10-30,Headphones,Islamabad,6,8000
2024-10-30,Laptop,Lahore,14,75000
2024-10-30,Laptop,Multan,17,75000
2024-10-30,Tablet,Karachi,18,35000
2024-10-30,Monitor,Lahore,20,25000
2024-10-31,Tablet,Peshawar,19,35000
2024-10-31,Laptop,Quetta,17,75000
2024-10-31,Headphones,Lahore,16,8000
2024-10-31,Tablet,Lahore,8,35000
2024-10-31,Tablet,Islamabad,7,35000
2024-10-31,Phone,Peshawar,20,45000
2024-10-31,Laptop,Multan,12,75000
2024-10-31,Headphones,Quetta,9,8000
2024-10-31,Tablet,Karachi,14,35000
2024-10-31,Tablet,Lahore,20,35000
2024-10-31,Headphones,Multan,1,8000
2024-10-31,Laptop,Quetta,10,75000
2024-10-31,Phone,Karachi,17,45000
2024-10-31,Tablet,Multan,17,35000
2024-11-01,Phone,Peshawar,17,45000
2024-11-01,Monitor,Peshawar,4,25000
2024-11-01,Laptop,Quetta,17,75000
2024-11-01,Monitor,Karachi,18,25000
2024-11-01,Monitor,Peshawar,20,25000
2024-11-01,Monitor,Quetta,23,25000
2024-11-01,Laptop,Peshawar,2,75000
2024-11-01,Laptop,Peshawar,8,75000
2024-11-01,Headphones,Multan,13,8000
2024-11-01,Phone,Multan,23,45000
2024-11-01,Phone,Peshawar,22,45000
2024-11-01,Headphones,Islamabad,20,8000
2024-11-01,Headphones,Multan,22,8000
2024-11-02,Monitor,Karachi,15,25000
2024-11-02,Headphones,Quetta,20,8000
2024-11-02,Tablet,Quetta,23,35000
2024-11-02,Phone,Karachi,9,45000
2024-11-02,Headphones,Karachi,3,8000
2024-11-02,Tablet,Karachi,3,35000
2024-11-02,Tablet,Karachi,2,35000
2024-11-02,Tablet,Lahore,1,35000
2024-11-02,Tablet,Quetta,14,35000
2024-11-02,Monitor,Lahore,17,25000
2024-11-02,Tablet,Peshawar,13,35000
2024-11-02,Monitor,Peshawar,19,25000
2024-11-02,Monitor,Quetta,23,25000
2024-11-02,Tablet,Peshawar,15,35000
2024-11-03,Phone,Karachi,14,45000
2024-11-03,Tablet,Lahore,2,35000
2024-11-03,Tablet,Karachi,7,35000
2024-11-03,Tablet,Peshawar,17,35000
2024-11-03,Phone,Multan,18,45000
2024-11-03,Laptop,Lahore,6,75000
2024-11-03,Laptop,Karachi,21,75000
2024-11-03,Monitor,Quetta,8,25000
2024-11-03,Monitor,Karachi,2,25000
2024-11-03,Phone,Multan,1,45000
2024-11-03,Headphones,Peshawar,16,8000
2024-11-03,Laptop,Lahore,7,75000
2024-11-03,Monitor,Quetta,22,25000
2024-11-03,Laptop,Lahore,24,75000
2024-11-04,Phone,Quetta,11,45000
2024-11-04,Phone,Lahore,15,45000
2024-11-04,Headphones,Peshawar,13,8000
2024-11-04,Headphones,Quetta,24,8000
2024-11-04,Phone,Islamabad,2,45000
2024-11-04,Monitor,Lahore,14,25000
2024-11-04,Laptop,Lahore,24,75000
2024-11-04,Tablet,Karachi,6,35000
2024-11-04,Headphones,Quetta,9,8000
2024-11-04,Tablet,Multan,7,35000
2024-11-04,Monitor,Islamabad,18,25000
2024-11-04,Headphones,Peshawar,24,8000
2024-11-04,Tablet,Karachi,9,35000
2024-11-04,Monitor,Islamabad,23,25000
2024-11-05,Laptop,Quetta,4,75000
2024-11-05,Monitor,Islamabad,9,25000
2024-11-05,Headphones,Lahore,4,8000
2024-11-05,Phone,Lahore,12,45000
2024-11-05,Laptop,Karachi,4,75000
2024-11-05,Tablet,Quetta,24,35000
2024-11-05,Headphones,Quetta,20,8000
2024-11-05,Phone,Islamabad,14,45000
2024-11-05,Monitor,Karachi,24,25000
2024-11-05,Phone,Quetta,24,45000
2024-11-05,Headphones,Multan,7,8000
2024-11-05,Headphones,Multan,13,8000
2024-11-05,Phone,Lahore,22,45000
2024-11-06,Monitor,Islamabad,8,25000
2024-11-06,Phone,Peshawar,23,45000
2024-11-06,Headphones,Lahore,5,8000
2024-11-06,Headphones,Karachi,12,8000
2024-11-06,Tablet,Quetta,13,35000
2024-11-06,Tablet,Lahore,20,35000
2024-11-06,Laptop,Peshawar,14,75000
2024-11-06,Headphones,Peshawar,18,8000
2024-11-06,Tablet,Multan,24,35000
2024-11-06,Phone,Karachi,20,45000
2024-11-06,Monitor,Lahore,4,25000
2024-11-06,Phone,Islamabad,21,45000
2024-11-06,Monitor,Lahore,18,25000
2024-11-06,Tablet,Multan,7,35000
2024-11-07,Laptop,Peshawar,15,75000
2024-11-07,Phone,Karachi,21,45000
2024-11-07,Phone,Karachi,6,45000
2024-11-07,Phone,Islamabad,16,45000
2024-11-07,Monitor,Karachi,20,25000
2024-11-07,Tablet,Multan,24,35000
2024-11-07,Phone,Multan,8,45000
2024-11-07,Phone,Multan,21,45000
2024-11-07,Laptop,Karachi,16,75000
2024-11-07,Laptop,Karachi,22,75000
2024-11-07,Tablet,Multan,16,35000
2024-11-07,Tablet,Karachi,3,35000
2024-11-07,Headphones,Karachi,17,8000
2024-11-07,Laptop,Peshawar,9,75000
2024-11-08,Headphones,Lahore,3,8000
2024-11-08,Monitor,Quetta,20,25000
2024-11-08,Headphones,Karachi,7,8000
2024-11-08,Phone,Quetta,18,45000
2024-11-08,Headphones,Quetta,12,8000
2024-11-08,Tablet,Peshawar,19,35000
2024-11-08,Monitor,Karachi,16,25000
2024-11-08,Phone,Multan,22,45000
2024-11-08,Headphones,Quetta,24,8000
2024-11-08,Monitor,Karachi,17,25000
2024-11-08,Monitor,Islamabad,20,25000
2024-11-08,Phone,Multan,15,45000
2024-11-08,Headphones,Islamabad,1,8000
2024-11-09,Monitor,Islamabad,2,25000
2024-11-09,Monitor,Quetta,8,25000
2024-11-09,Laptop,Islamabad,22,75000
2024-11-09,Monitor,Peshawar,2,25000
2024-11-09,Laptop,Peshawar,19,75000
2024-11-09,Headphones,Quetta,9,8000
2024-11-09,Headphones,Karachi,9,8000
2024-11-09,Headphones,Lahore,13,8000
2024-11-09,Tablet,Karachi,6,35000
2024-11-09,Headphones,Karachi,15,8000
2024-11-09,Monitor,Karachi,19,25000
2024-11-09,Phone,Karachi,21,45000
2024-11-09,Laptop,Multan,15,75000
2024-11-09,Tablet,Lahore,18,35000
2024-11-10,Headphones,Multan,7,8000
2024-11-10,Headphones,Islamabad,11,8000
2024-11-10,Phone,Karachi,8,45000
2024-11-10,Phone,Peshawar,6,45000
2024-11-10,Tablet,Quetta,8,35000
2024-11-10,Laptop,Quetta,2,75000
2024-11-10,Headphones,Multan,19,8000
2024-11-10,Tablet,Multan,16,35000
2024-11-10,Monitor,Peshawar,7,25000
2024-11-10,Monitor,Karachi,10,25000
2024-11-10,Tablet,Lahore,12,35000
2024-11-10,Headphones,Islamabad,17,8000
2024-11-10,Tablet,Quetta,7,35000
2024-11-10,Headphones,Islamabad,22,8000
2024-11-11,Phone,Lahore,8,45000
2024-11-11,Tablet,Multan,7,35000
2024-11-11,Headphones,Quetta,4,8000
2024-11-11,Tablet,Islamabad,3,35000
2024-11-11,Tablet,Multan,19,35000
2024-11-11,Headphones,Lahore,15,8000
2024-11-11,Headphones,Islamabad,4,8000
2024-11-11,Laptop,Karachi,9,75000
2024-11-11,Tablet,Multan,13,35000
2024-11-11,Monitor,Lahore,18,25000
2024-11-11,Tablet,Islamabad,21,35000
2024-11-11,Tablet,Karachi,16,35000
2024-11-11,Headphones,Karachi,1,8000
2024-11-12,Tablet,Lahore,4,35000
2024-11-12,Tablet,Peshawar,18,35000
2024-11-12,Monitor,Quetta,8,25000
2024-11-12,Headphones,Lahore,20,8000
2024-11-12,Tablet,Karachi,16,35000
2024-11-12,Phone,Karachi,21,45000
2024-11-12,Laptop,Lahore,11,75000
2024-11-12,Monitor,Peshawar,20,25000
2024-11-12,Tablet,Quetta,21,35000
2024-11-12,Phone,Islamabad,21,45000
2024-11-12,Tablet,Lahore,21,35000
2024-11-12,Tablet,Quetta,19,35000
2024-11-12,Headphones,Quetta,23,8000
2024-11-12,Headphones,Multan,19,8000
2024-11-13,Headphones,Karachi,18,8000
2024-11-13,Phone,Islamabad,19,45000
2024-11-13,Tablet,Lahore,11,35000
2024-11-13,Laptop,Karachi,3,75000
2024-11-13,Monitor,Multan,8,25000
2024-11-13,Headphones,Multan,20,8000
2024-11-13,Headphones,Karachi,19,8000
2024-11-13,Tablet,Peshawar,10,35000
2024-11-13,Tablet,Quetta,16,35000
2024-11-13,Phone,Lahore,5,45000
2024-11-13,Phone,Lahore,20,45000
2024-11-13,Headphones,Lahore,9,8000
2024-11-13,Tablet,Karachi,8,35000
2024-11-13,Laptop,Peshawar,11,75000
2024-11-14,Monitor,Islamabad,16,25000
2024-11-14,Tablet,Multan,7,35000
2024-11-14,Tablet,Karachi,15,35000
2024-11-14,Phone,Islamabad,24,45000
2024-11-14,Monitor,Multan,21,25000
2024-11-14,Headphones,Multan,20,8000
2024-11-14,Tablet,Peshawar,23,35000
2024-11-14,Headphones,Quetta,17,8000
2024-11-14,Tablet,Lahore,6,35000
2024-11-14,Headphones,Islamabad,15,8000
2024-11-14,Monitor,Karachi,8,25000
2024-11-14,Phone,Islamabad,7,45000
2024-11-14,Monitor,Quetta,2,25000
2024-11-15,Laptop,Lahore,13,75000
2024-11-15,Phone,Islamabad,23,45000
2024-11-15,Monitor,Quetta,6,25000
2024-11-15,Laptop,Karachi,5,75000
2024-11-15,Tablet,Peshawar,20,35000
2024-11-15,Tablet,Multan,1,35000
2024-11-15,Headphones,Karachi,18,8000
2024-11-15,Phone,Lahore,15,45000
2024-11-15,Tablet,Multan,23,35000
2024-11-15,Phone,Karachi,10,45000
2024-11-15,Tablet,Karachi,3,35000
2024-11-15,Headphones,Karachi,5,8000
2024-11-15,Monitor,Karachi,24,25000
2024-11-15,Headphones,Multan,13,8000
2024-11-16,Laptop,Lahore,8,75000
2024-11-16,Tablet,Quetta,22,35000
2024-11-16,Laptop,Islamabad,21,75000
2024-11-16,Laptop,Peshawar,2,75000
2024-11-16,Phone,Islamabad,9,45000
2024-11-16,Tablet,Islamabad,17,35000
2024-11-16,Laptop,Peshawar,18,75000
2024-11-16,Monitor,Multan,13,25000
2024-11-16,Laptop,Lahore,1,75000
2024-11-16,Monitor,Peshawar,12,25000
2024-11-16,Phone,Lahore,20,45000
2024-11-16,Laptop,Multan,20,75000
2024-11-16,Headphones,Islamabad,21,8000
2024-11-16,Phone,Lahore,5,45000
2024-11-17,Monitor,Multan,8,25000
2024-11-17,Phone,Multan,15,45000
2024-11-17,Laptop,Quetta,3,75000
2024-11-17,Tablet,Peshawar,6,35000
2024-11-17,Tablet,Quetta,13,35000
2024-11-17,Monitor,Islamabad,12,25000
2024-11-17,Monitor,Peshawar,19,25000
2024-11-17,Tablet,Islamabad,18,35000
2024-11-17,Monitor,Quetta,24,25000
2024-11-17,Phone,Multan,1,45000
2024-11-17,Headphones,Islamabad,7,8000
2024-11-17,Headphones,Peshawar,12,8000
2024-11-17,Phone,Peshawar,10,45000
2024-11-17,Headphones,Islamabad,12,8000
2024-11-18,Laptop,Peshawar,11,75000
2024-11-18,Phone,Multan,4,45000
2024-11-18,Monitor,Multan,19,25000
2024-11-18,Phone,Peshawar,6,45000
2024-11-18,Tablet,Islamabad,9,35000
2024-11-18,Monitor,Quetta,20,25000
2024-11-18,Tablet,Peshawar,10,35000
2024-11-18,Monitor,Peshawar,5,25000
2024-11-18,Headphones,Peshawar,13,8000
2024-11-18,Phone,Peshawar,9,45000
2024-11-18,Laptop,Islamabad,2,75000
2024-11-18,Monitor,Quetta,18,25000
2024-11-18,Monitor,Quetta,21,25000
2024-11-19,Tablet,Lahore,1,35000
2024-11-19,Headphones,Peshawar,24,8000
2024-11-19,Tablet,Peshawar,21,35000
2024-11-19,Tablet,Lahore,12,35000
2024-11-19,Headphones,Quetta,10,8000
2024-11-19,Laptop,Karachi,2,75000
2024-11-19,Tablet,Multan,9,35000
2024-11-19,Tablet,Karachi,2,35000
2024-11-19,Monitor,Quetta,23,25000
2024-11-19,Headphones,Peshawar,24,8000
2024-11-19,Phone,Karachi,22,45000
2024-11-19,Laptop,Islamabad,14,75000
2024-11-19,Laptop,Islamabad,11,75000
2024-11-19,Headphones,Lahore,23,8000
2024-11-20,Monitor,Quetta,11,25000
2024-11-20,Monitor,Quetta,17,25000
2024-11-20,Headphones,Karachi,4,8000
2024-11-20,Monitor,Peshawar,13,25000
2024-11-20,Laptop,Quetta,7,75000
2024-11-20,Laptop,Karachi,16,75000
2024-11-20,Phone,Karachi,1,45000
2024-11-20,Headphones,Multan,13,8000
2024-11-20,Tablet,Multan,1,35000
2024-11-20,Tablet,Quetta,11,35000
2024-11-20,Phone,Karachi,6,45000
2024-11-20,Phone,Lahore,20,45000
2024-11-20,Monitor,Lahore,3,25000
2024-11-20,Phone,Multan,12,45000
